Loaded image name: city2-neq.jpg
Loaded image W= 15360, H = 8640, actual cpp = 1 
 Beam   Hist_GPU    CDF_GPU  O_CDF_GPU   New_Hist    New_CDF
  168      33901  132671231  132671231          0   86543964
  169      13871  132685102  132685102    1373430   87917394
  170       8710  132693812  132693812          0   87917394
  171       5654  132699466  132699466    1294278   89211672
  172       5083  132704549  132704549          0   89211672
  173       2046  132706595  132706595          0   89211672
  174       1211  132707806  132707806          0   89211672
  175        810  132708616  132708616    1822797   91034469
  176        695  132709311  132709311          0   91034469
  177        379  132709690  132709690    1262678   92297147
  178        273  132709963  132709963          0   92297147
  179        147  132710110  132710110          0   92297147
  180        115  132710225  132710225    1181001   93478148
  181         54  132710279  132710279          0   93478148
  182         41  132710320  132710320    1112796   94590944
  183         24  132710344  132710344          0   94590944
  184         50  132710394  132710394          0   94590944
  185          5  132710399  132710399    1491682   96082626
  186          1  132710400  132710400          0   96082626
  187          0  132710400  132710400    1075805   97158431
  188          0  132710400  132710400          0   97158431
  189          0  132710400  132710400    1027741   98186172
  190          0  132710400  132710400          0   98186172
  191          0  132710400  132710400    1088711   99274883
  192          0  132710400  132710400          0   99274883
  193          0  132710400  132710400    1263670  100538553
  194          0  132710400  132710400          0  100538553
  195          0  132710400  132710400          0  100538553
  196          0  132710400  132710400          0  100538553
  197          0  132710400  132710400    1990546  102529099
  198          0  132710400  132710400          0  102529099
  199          0  132710400  132710400          0  102529099
  200          0  132710400  132710400    1556801  104085900
  201          0  132710400  132710400          0  104085900
  202          0  132710400  132710400          0  104085900
  203          0  132710400  132710400    1559361  105645261
  204          0  132710400  132710400          0  105645261
  205          0  132710400  132710400          0  105645261
  206          0  132710400  132710400    1375494  107020755
  207          0  132710400  132710400          0  107020755
  208          0  132710400  132710400          0  107020755
  209          0  132710400  132710400          0  107020755
  210          0  132710400  132710400    2116062  109136817
  211          0  132710400  132710400          0  109136817
  212          0  132710400  132710400          0  109136817
  213          0  132710400  132710400    1497077  110633894
  214          0  132710400  132710400          0  110633894
  215          0  132710400  132710400          0  110633894
  216          0  132710400  132710400    1587422  112221316
  217          0  132710400  132710400          0  112221316
  218          0  132710400  132710400    1177958  113399274
  219          0  132710400  132710400          0  113399274
  220          0  132710400  132710400          0  113399274
  221          0  132710400  132710400    1437606  114836880
  222          0  132710400  132710400     867908  115704788
  223          0  132710400  132710400          0  115704788
  224          0  132710400  132710400     925091  116629879
  225          0  132710400  132710400          0  116629879
  226          0  132710400  132710400     862336  117492215
  227          0  132710400  132710400          0  117492215
  228          0  132710400  132710400    1316043  118808258
