Loaded image name: s-kolesar-neq.jpg
Loaded image W= 400, H = 250, actual cpp = 4 
 Beam   Hist_GPU    CDF_GPU  O_CDF_GPU   New_Hist    New_CDF
  202          0     100000     100000          0      73926
  203          0     100000     100000       5833      79759
  204          0     100000     100000          0      79759
  205          0     100000     100000          0      79759
  206          0     100000     100000          0      79759
  207          0     100000     100000          0      79759
  208          0     100000     100000          0      79759
  209          0     100000     100000          0      79759
  210          0     100000     100000          0      79759
  211          0     100000     100000          0      79759
  212          0     100000     100000          0      79759
  213          0     100000     100000          0      79759
  214          0     100000     100000          0      79759
  215          0     100000     100000          0      79759
  216          0     100000     100000          0      79759
  217          0     100000     100000          0      79759
  218          0     100000     100000          0      79759
  219          0     100000     100000       6199      85958
  220          0     100000     100000          0      85958
  221          0     100000     100000          0      85958
  222          0     100000     100000          0      85958
  223          0     100000     100000          0      85958
  224          0     100000     100000          0      85958
  225          0     100000     100000          0      85958
  226          0     100000     100000          0      85958
  227          0     100000     100000          0      85958
  228          0     100000     100000          0      85958
  229          0     100000     100000          0      85958
  230          0     100000     100000          0      85958
  231          0     100000     100000          0      85958
  232          0     100000     100000          0      85958
  233          0     100000     100000          0      85958
  234          0     100000     100000       5721      91679
  235          0     100000     100000          0      91679
  236          0     100000     100000          0      91679
  237          0     100000     100000          0      91679
  238          0     100000     100000          0      91679
  239          0     100000     100000          0      91679
  240          0     100000     100000          0      91679
  241          0     100000     100000          0      91679
  242          0     100000     100000       3345      95024
  243          0     100000     100000          0      95024
  244          0     100000     100000          0      95024
  245          0     100000     100000          0      95024
  246          0     100000     100000          0      95024
  247          0     100000     100000          0      95024
  248          0     100000     100000       2320      97344
  249          0     100000     100000          0      97344
  250          0     100000     100000          0      97344
  251          0     100000     100000          0      97344
  252          0     100000     100000       1589      98933
  253          0     100000     100000          0      98933
  254          0     100000     100000        833      99766
  255          0     100000     100000        234     100000
Running on GPU: Tesla V100S-PCIE-32GB
Hist: 0.993088 ms CDF: 0.024928 ms CDF op: 0.023840 ms equalize: 0.042336 ms

