Loaded image name: forest-neq.jpg
Loaded image W= 12325, H = 9979, actual cpp = 1 
 Beam   Hist_GPU    CDF_GPU  O_CDF_GPU   New_Hist    New_CDF
  171     320782  120993455  120993455          0   81576065
  172     486112  121479567  121479567          0   81576065
  173     806205  122285772  122285772    1983483   83559548
  174     691061  122976833  122976833          0   83559548
  175      14342  122991175  122991175          0   83559548
  176          0  122991175  122991175          0   83559548
  177          0  122991175  122991175    1843686   85403234
  178          0  122991175  122991175          0   85403234
  179          0  122991175  122991175          0   85403234
  180          0  122991175  122991175    1230159   86633393
  181          0  122991175  122991175          0   86633393
  182          0  122991175  122991175          0   86633393
  183          0  122991175  122991175    1673737   88307130
  184          0  122991175  122991175          0   88307130
  185          0  122991175  122991175          0   88307130
  186          0  122991175  122991175    1602228   89909358
  187          0  122991175  122991175          0   89909358
  188          0  122991175  122991175          0   89909358
  189          0  122991175  122991175          0   89909358
  190          0  122991175  122991175    1512216   91421574
  191          0  122991175  122991175          0   91421574
  192          0  122991175  122991175    1412925   92834499
  193          0  122991175  122991175          0   92834499
  194          0  122991175  122991175     948230   93782729
  195          0  122991175  122991175          0   93782729
  196          0  122991175  122991175          0   93782729
  197          0  122991175  122991175    1295439   95078168
  198          0  122991175  122991175          0   95078168
  199          0  122991175  122991175          0   95078168
  200          0  122991175  122991175    1256299   96334467
  201          0  122991175  122991175          0   96334467
  202          0  122991175  122991175    1184643   97519110
  203          0  122991175  122991175          0   97519110
  204          0  122991175  122991175     800868   98319978
  205          0  122991175  122991175          0   98319978
  206          0  122991175  122991175    1097280   99417258
  207          0  122991175  122991175          0   99417258
  208          0  122991175  122991175    1068951  100486209
  209          0  122991175  122991175          0  100486209
  210          0  122991175  122991175    1004170  101490379
  211          0  122991175  122991175          0  101490379
  212          0  122991175  122991175     672727  102163106
  213          0  122991175  122991175          0  102163106
  214          0  122991175  122991175     918547  103081653
  215          0  122991175  122991175          0  103081653
  216          0  122991175  122991175     889197  103970850
  217          0  122991175  122991175     846170  104817020
  218          0  122991175  122991175          0  104817020
  219          0  122991175  122991175     791855  105608875
  220          0  122991175  122991175     532422  106141297
  221          0  122991175  122991175          0  106141297
  222          0  122991175  122991175     731614  106872911
  223          0  122991175  122991175     707011  107579922
  224          0  122991175  122991175     664801  108244723
  225          0  122991175  122991175     447629  108692352
  226          0  122991175  122991175          0  108692352
  227          0  122991175  122991175     609914  109302266
  228          0  122991175  122991175     591387  109893653
  229          0  122991175  122991175     558211  110451864
  230          0  122991175  122991175     378842  110830706
  231          0  122991175  122991175     514727  111345433
  232          0  122991175  122991175     501693  111847126
  233          0  122991175  122991175     477070  112324196
  234          0  122991175  122991175     752080  113076276
  235          0  122991175  122991175     413041  113489317
  236          0  122991175  122991175     402346  113891663
  237          0  122991175  122991175     644565  114536228
  238          0  122991175  122991175     361353  114897581
  239          0  122991175  122991175     356661  115254242
  240          0  122991175  122991175     684305  115938547
  241          0  122991175  122991175     232239  116170786
  242          0  122991175  122991175     650075  116820861
  243          0  122991175  122991175     538413  117359274
  244          0  122991175  122991175     302266  117661540
  245          0  122991175  122991175     580629  118242169
  246          0  122991175  122991175     448169  118690338
  247          0  122991175  122991175     486162  119176500
  248          0  122991175  122991175     598653  119775153
  249          0  122991175  122991175     464225  120239378
  250          0  122991175  122991175     433295  120672673
  251          0  122991175  122991175     320782  120993455
  252          0  122991175  122991175     486112  121479567
  253          0  122991175  122991175          0  121479567
  254          0  122991175  122991175     806205  122285772
  255          0  122991175  122991175     705403  122991175
Running on GPU: Tesla V100S-PCIE-32GB
Hist: 3.147872 ms CDF: 0.019264 ms CDF op: 0.016992 ms equalize: 1.024192 ms

